normal,-3,3,60,-11,-4,0,9
normal,1,2,64,-9,0,-1,10
normal,-1,2,60,-9,-5,0,11
normal,-1,3,63,-12,-6,0,12
normal,-1,0,52,-8,-2,0,13
normal,-2,3,58,-13,-5,0,14
normal,1,-2,59,-7,0,-1,15
normal,-3,1,53,-10,-4,0,1
normal,0,-2,65,-4,-1,0,2
normal,-1,-1,56,-7,-3,0,3
normal,0,-2,60,-6,0,0,4
normal,-1,-1,57,-7,-4,0,5
normal,-1,-1,56,-7,-3,0,6
normal,-1,-1,61,-8,-5,0,7
normal,-1,0,57,-6,-5,0,8
normal,-2,-1,57,-7,-4,1,9
normal,-1,0,53,-10,-5,-1,10
normal,0,-2,70,-7,-5,0,11
normal,-1,0,67,-10,-7,-1,12
normal,0,-2,50,-3,-1,0,13
normal,-1,-1,59,-9,-4,0,14
normal,0,-2,61,-6,-1,0,15
normal,2,0,69,-10,2,1,1
normal,-2,1,58,-11,-4,0,2
normal,-2,3,54,-12,-6,0,3
normal,1,-1,62,-6,0,0,4
normal,-1,1,63,-11,-3,-1,5
normal,-1,0,50,-8,-1,-1,6
normal,-1,0,60,-13,-5,0,7
normal,-1,0,57,-11,-4,-1,8
normal,-1,0,60,-8,-5,-1,9
normal,-1,1,60,-8,-5,-1,10
normal,1,0,60,-7,-1,0,11
normal,-2,1,60,-12,-6,3,12
normal,-1,0,63,-10,-3,1,13
normal,-1,-1,54,-11,-3,0,14
normal,0,-3,57,-5,1,0,15
normal,-1,1,58,-11,-4,-1,1
normal,0,0,64,-9,-3,0,2
normal,0,0,61,-11,-2,0,3
normal,-1,2,55,-13,-3,1,4
normal,-1,1,51,-11,-4,0,5
normal,0,3,58,-13,-4,0,6
normal,-3,5,61,-18,-7,-1,7
normal,2,1,69,-10,0,1,8
normal,-1,1,61,-13,-5,-1,9
normal,-2,3,57,-15,-6,-1,10
normal,0,-2,57,-8,-4,1,11
normal,-1,-2,58,-8,-4,1,12
normal,-1,-1,56,-10,-3,0,13
normal,0,0,57,-9,-4,0,14
normal,-1,0,57,-9,-4,3,15
normal,-1,-1,63,-3,-1,0,1
normal,-1,-1,61,-2,-2,0,2
normal,-1,-1,63,-3,0,0,3
normal,-1,-1,64,-2,0,0,4
normal,-1,-1,63,-2,-1,0,5
normal,-1,-1,63,-3,0,0,6
normal,-1,-1,63,-2,-1,0,7
normal,-1,-1,63,-3,0,0,8
normal,-1,-1,63,-3,-1,0,9
normal,-1,-1,63,-3,0,0,10
normal,0,0,63,-3,-1,0,11
normal,-1,-1,63,-2,-1,0,12
normal,-1,-1,63,-2,-1,0,13
normal,-1,-1,64,-2,0,0,14
normal,-1,-1,64,-3,-1,0,15
normal,-1,-1,63,-3,0,0,1
normal,-1,-1,63,-3,0,0,2
normal,-1,-1,63,-2,-1,0,3
normal,-2,1,52,-6,-3,0,4
normal,1,-7,68,6,2,0,5
normal,-1,-1,63,-5,-1,0,6
normal,0,2,64,-5,1,0,7
normal,-3,4,57,-8,-3,0,8
normal,0,-3,65,1,0,0,9
normal,0,-3,61,-1,-1,0,10
normal,-1,0,57,-5,-3,0,11
normal,0,-3,70,0,1,0,12
normal,-2,2,58,-8,-4,-1,13
normal,-1,0,70,-5,-2,-1,14
normal,-1,0,64,-5,0,-1,15
normal,1,-3,62,-1,2,0,1
normal,-1,0,51,-3,-2,-1,2
normal,1,0,70,-5,1,-1,3
normal,-1,0,63,-7,-2,-1,4
normal,0,1,63,-6,-2,-1,5
normal,1,-4,66,1,-1,0,6
normal,2,1,66,-5,0,0,7
normal,-3,2,59,-7,-4,0,8
normal,-1,0,61,-4,-3,-1,9
normal,-2,0,63,-5,-6,1,10
normal,-1,-1,60,-3,-5,0,11
normal,1,-4,59,0,1,0,12
normal,-1,-3,51,-1,-4,0,13
normal,0,-3,69,-3,1,0,14
normal,-2,2,60,-10,-5,0,15
normal,0,-1,69,-4,2,-1,1
normal,-3,4,60,-12,-4,0,2
normal,0,0,69,-5,-1,0,3
normal,-1,3,67,-11,-2,1,4
normal,-2,2,61,-9,-5,0,5
normal,0,-5,59,0,-1,0,6
normal,0,-5,60,0,1,0,7
normal,-2,1,57,-6,-3,0,8
normal,-2,2,61,-9,-5,-1,9
normal,-1,3,68,-9,-4,0,10
normal,-2,4,60,-10,-5,0,11
normal,1,2,66,-10,1,-1,12
normal,-1,-1,58,-5,2,0,13
normal,1,-4,52,0,4,0,14
normal,-1,-2,54,-3,-3,-1,15
normal,1,-2,57,-4,0,-1,1
normal,-1,0,64,-9,-2,0,2
normal,-1,1,66,-8,-2,-1,3
normal,-2,2,64,-11,-6,-1,4
normal,0,1,60,-6,-1,-1,5
normal,-1,-1,56,-6,-3,0,6
normal,0,-1,59,-4,-5,-1,7
normal,1,-2,64,-7,-2,-1,8
normal,-2,1,59,-8,-6,0,9
normal,1,-2,63,-4,-1,0,10
normal,-1,-1,47,-3,-2,0,11
normal,1,-4,59,0,2,0,12
normal,-1,-3,64,-4,-6,0,13
normal,0,-2,60,-4,-1,0,14
normal,0,-1,60,-6,0,-1,15
normal,-1,1,67,-9,-4,-1,1
normal,1,-1,64,-5,-1,-1,2
normal,1,-1,72,-6,-2,0,3
normal,-1,1,58,-11,-4,-1,4
normal,0,-3,58,-5,1,0,5
normal,-1,2,58,-9,-4,0,6
normal,-2,1,57,-9,-3,0,7
normal,-1,-1,61,-5,0,0,8
normal,0,1,61,-9,-1,-1,9
normal,-2,4,54,-10,-4,0,10
normal,-2,3,60,-11,-6,0,11
normal,1,-1,69,-8,0,0,12
normal,-3,2,58,-11,-5,1,13
normal,-2,2,67,-11,-7,0,14
normal,-1,0,65,-9,-3,-1,15
normal,0,2,67,-11,-3,0,1
normal,-1,0,56,-7,-3,-1,2
normal,-1,1,65,-10,-6,-1,3
normal,-1,3,63,-13,-6,0,4
normal,-2,2,59,-8,-4,0,5
normal,-1,-1,60,-5,-5,0,6
normal,-2,2,61,-13,-5,0,7
normal,0,1,56,-8,-3,-1,8
normal,-1,1,56,-8,-3,0,9
normal,-2,1,56,-10,-3,0,10
normal,-1,0,59,-9,-4,0,11
normal,-1,0,57,-9,-4,-1,12
normal,-1,0,59,-11,-4,-1,13
normal,-2,2,54,-10,-5,1,14
normal,-3,2,50,-13,-6,-1,15
normal,-1,1,58,-8,-4,1,1
normal,-2,0,57,-7,-3,1,2
normal,0,0,63,-11,-6,0,3
normal,-2,-1,64,-9,-6,1,4
normal,-2,0,54,-9,-5,1,5
normal,-1,-1,57,-9,-4,0,6
normal,-2,2,58,-10,-5,1,7
normal,0,-3,63,-7,-1,0,8
normal,-1,0,57,-8,-3,1,9
normal,0,0,60,-10,-5,0,10
normal,-1,1,56,-10,-3,0,11
normal,0,0,55,-8,-3,2,12
normal,-1,-1,50,-7,-2,-1,13
normal,-1,-2,57,-6,-4,0,14
normal,0,2,63,-12,-2,1,15
normal,1,0,60,-8,1,1,1
normal,-1,1,57,-12,-3,-1,2
normal,-1,1,53,-12,-6,-1,3
normal,-1,1,60,-11,-5,-1,4
normal,-1,3,53,-12,-2,1,5
normal,-1,1,57,-12,-5,-1,6
normal,1,-2,68,-12,-2,-1,7
normal,-1,-2,59,-8,-1,0,8
normal,-2,3,56,-15,-6,0,9
normal,1,-2,60,-6,2,0,10
normal,0,1,60,-14,-5,0,11
normal,-1,2,57,-13,-4,-2,12
normal,-1,1,58,-11,-4,-1,13
normal,-1,2,58,-12,-4,0,14
normal,-1,2,57,-13,-4,0,15
collision,24,53,79,-200,109,2,1
collision,69,14,48,-40,100,0,2
collision,15,-14,55,24,11,2,3
collision,-9,-20,62,19,-16,2,4
collision,11,-8,53,6,13,0,5
collision,10,2,66,-6,13,0,6
collision,-8,4,68,-10,-8,1,7
collision,-12,5,58,-10,-18,1,8
collision,1,6,59,-11,1,0,9
collision,3,3,64,-9,4,0,10
collision,-2,1,71,-6,-3,0,11
collision,2,1,59,-6,3,0,12
collision,1,2,63,-7,-1,0,13
collision,-3,-1,61,-4,-5,-1,14
collision,-3,-2,64,-3,-5,-1,15
collision,185,105,118,-180,374,12,1
collision,-10,5,75,-36,34,-2,2
collision,-1,-4,43,1,-8,0,3
collision,-10,-2,64,3,-19,0,4
collision,0,-2,66,1,0,0,5
collision,0,1,58,-5,2,-1,6
collision,0,-5,61,2,-2,1,7
collision,0,-4,57,1,-4,0,8
collision,-1,-1,59,-1,-4,0,9
collision,-1,1,64,-5,-6,1,10
collision,0,0,67,-6,-3,0,11
collision,-4,0,61,-5,-7,0,12
collision,-3,1,60,-6,-4,0,13
collision,-1,0,57,-4,-4,-1,14
collision,1,1,65,-6,2,0,15
collision,-21,-50,46,-180,266,98,1
collision,-119,2,146,5,-115,-14,2
collision,-38,-10,43,-8,-27,-4,3
collision,3,9,66,-5,-3,-2,4
collision,5,12,59,-16,11,1,5
collision,-9,2,73,-2,-13,0,6
collision,0,-4,51,5,-2,0,7
collision,13,-3,66,3,18,0,8
collision,8,-1,66,1,12,1,9
collision,-5,0,54,-1,-7,0,10
collision,-3,-1,63,1,-5,-1,11
collision,-7,-2,65,3,-8,0,12
collision,-1,-1,61,2,-1,0,13
collision,-1,1,65,-2,-3,0,14
collision,4,1,64,-2,7,1,15
collision,112,-54,85,-77,284,-3,1
collision,-5,-36,56,123,-115,-29,2
collision,5,-24,74,50,-19,-2,3
collision,7,-12,65,5,26,1,4
collision,-2,-7,57,11,-3,0,5
collision,-4,5,66,-7,-8,0,6
collision,-2,4,57,-2,0,0,7
collision,-4,4,65,-8,-6,0,8
collision,-3,3,52,-3,-3,1,9
collision,-2,3,57,-3,-1,0,10
collision,1,1,64,1,2,1,11
collision,1,1,60,-1,3,0,12
collision,0,0,56,0,3,0,13
collision,-1,2,63,-3,-1,-1,14
collision,-1,4,59,-2,-1,1,15
collision,95,-4,38,125,111,-4,1
collision,17,9,43,-18,48,-4,2
collision,-29,-6,55,6,-45,4,3
collision,-8,11,68,-17,-8,6,4
collision,9,13,61,-18,14,6,5
collision,-10,6,68,-9,-15,0,6
collision,-8,3,74,-4,-10,0,7
collision,3,4,65,-8,6,1,8
collision,8,4,61,-6,11,0,9
collision,4,-1,59,1,5,0,10
collision,-3,0,61,0,-5,-1,11
collision,-2,0,67,0,-7,1,12
collision,-3,3,59,-5,-4,0,13
collision,-3,0,67,-2,-7,1,14
collision,-3,3,64,-7,-6,1,15
collision,-127,83,69,-71,-148,-53,1
collision,-134,53,108,-59,-173,-23,2
collision,-49,54,79,-75,-60,8,3
collision,-15,53,74,-67,-8,1,4
collision,-7,31,75,-40,-12,-10,5
collision,-14,15,60,-15,-20,-6,6
collision,-4,9,51,-15,-2,11,7
collision,8,7,58,-11,12,2,8
collision,6,-1,63,0,9,-6,9
collision,-1,2,52,-5,-2,-5,10
collision,-4,1,59,-6,-7,5,11
collision,-1,1,52,-2,-2,2,12
collision,3,0,66,-2,1,-4,13
collision,1,1,60,-3,2,-2,14
collision,0,1,64,-4,1,4,15
collision,-72,-24,84,120,-196,-15,1
collision,-26,-10,37,12,-50,-3,2
collision,-30,-17,67,16,-40,-4,3
collision,0,-3,50,-1,-10,0,4
collision,0,-3,53,-2,-1,-3,5
collision,-5,-1,60,-6,-11,-1,6
collision,0,-3,64,-3,-4,-1,7
collision,6,-4,57,-1,4,0,8
collision,5,-5,59,-2,5,-1,9
collision,-2,-4,64,-1,-7,0,10
collision,-1,-3,58,-3,-5,0,11
collision,0,0,60,-9,-3,0,12
collision,1,-1,53,-4,-4,-2,13
collision,0,0,59,-6,-3,0,14
collision,1,1,59,-10,-2,0,15
collision,-133,-34,18,21,131,-41,1
collision,21,6,79,-36,59,-2,2
collision,14,17,69,-45,13,-5,3
collision,6,1,56,-5,7,7,4
collision,15,-3,51,0,17,-2,5
collision,10,-4,52,-2,8,-3,6
collision,5,-6,63,2,3,1,7
collision,0,-4,61,-1,-3,-2,8
collision,-1,-1,61,-5,-6,-1,9
collision,-1,1,61,-10,-6,-1,10
collision,1,0,66,-10,-4,1,11
collision,1,-3,59,-3,-2,0,12
collision,-1,2,59,-12,-6,0,13
collision,0,1,58,-9,-5,-1,14
collision,0,0,60,-8,-6,-1,15
collision,-10,-2,27,-17,8,3,1
collision,22,-4,61,-6,28,1,2
collision,22,4,62,-12,24,1,3
collision,11,-5,55,-1,10,0,4
collision,3,-13,61,10,-1,1,5
collision,6,-8,57,5,4,0,6
collision,8,-3,57,-1,9,1,7
collision,0,-5,60,-1,-4,0,8
collision,-5,-4,57,-4,-11,1,9
collision,-4,-3,66,-2,-8,-1,10
collision,1,0,59,-9,-6,-1,11
collision,-3,6,64,-21,-17,-3,12
collision,3,0,59,-8,-3,0,13
collision,-2,0,60,-9,-7,1,14
collision,-2,2,61,-12,-6,0,15
collision,5,23,157,-186,179,2,1
collision,-25,8,93,-46,25,-5,2
collision,-16,-8,56,19,-54,1,3
collision,1,-1,50,-5,-8,-1,4
collision,0,2,55,-10,3,0,5
collision,-5,-2,60,-4,-11,0,6
collision,-1,-6,58,1,-5,0,7
collision,5,-4,64,-4,2,-2,8
collision,6,-5,63,-1,2,0,9
collision,-1,-3,58,-2,-5,0,10
collision,-1,-4,57,-2,-6,-2,11
collision,0,-4,61,-4,-6,0,12
collision,2,-5,66,-3,0,0,13
collision,1,-2,53,-4,-4,-1,14
collision,1,-3,51,-2,-3,0,15
collision,-14,-10,52,15,-77,0,1
collision,-22,-14,47,8,-31,2,2
collision,-3,9,62,-23,-1,-1,3
collision,0,8,59,-19,-1,-1,4
collision,-10,4,60,-13,-16,0,5
collision,-1,4,57,-13,-3,-2,6
collision,2,6,66,-15,1,0,7
collision,1,4,57,-12,2,0,8
collision,-1,2,53,-8,-5,0,9
collision,-3,-1,57,-5,-7,-1,10
collision,0,1,68,-8,-2,-1,11
collision,-1,2,57,-10,-6,-1,12
collision,-1,0,67,-9,-6,0,13
collision,1,1,61,-9,-3,-1,14
collision,1,0,65,-9,-2,-1,15
collision,8,-17,50,16,-1,-2,1
collision,2,-25,55,22,-1,-1,2
collision,10,-17,50,18,9,-2,3
collision,3,-17,60,11,3,-2,4
collision,7,-10,65,8,7,1,5
collision,1,-9,56,1,-1,0,6
collision,3,-12,59,10,3,-1,7
collision,3,-5,58,-1,2,0,8
collision,0,-8,63,2,-3,0,9
collision,1,-2,56,-5,-1,0,10
collision,-1,-2,56,-4,-5,-2,11
collision,1,0,61,-7,-2,0,12
collision,0,0,57,-8,-6,-1,13
collision,-1,0,49,-9,-3,-1,14
collision,-1,3,63,-11,-3,-1,15
collision,3,-33,32,41,2,-1,1
collision,9,-25,54,26,7,0,2
collision,7,-12,44,-2,11,-1,3
collision,3,-16,54,12,2,1,4
collision,1,-17,56,12,1,1,5
collision,2,-9,65,3,-2,-1,6
collision,3,-5,53,-3,3,1,7
collision,4,-7,56,-2,-1,-1,8
collision,2,-9,49,3,2,0,9
collision,2,-8,55,-1,-4,-2,10
collision,2,-6,59,-3,-2,-1,11
collision,2,-5,53,-3,-1,0,12
collision,2,-3,46,-8,-3,0,13
collision,1,-2,59,-4,-2,-1,14
collision,0,-2,54,-11,-5,0,15
collision,2,-3,70,-3,-1,0,1
collision,0,7,69,-21,14,-15,2
collision,-20,-7,52,9,-41,0,3
collision,0,-2,63,-7,3,0,4
collision,2,0,62,-6,2,-1,5
collision,-3,0,57,-6,-5,-1,6
collision,-2,-1,54,-4,-7,0,7
collision,3,-5,54,0,3,-1,8
collision,4,-3,63,-5,3,-1,9
collision,1,-3,63,-3,0,0,10
collision,-1,-3,59,-3,-7,-1,11
collision,1,-3,60,-3,0,0,12
collision,0,0,60,-8,-1,0,13
collision,-1,0,57,-8,-6,-1,14
collision,-1,1,58,-9,-3,0,15
collision,4,-14,59,82,-85,13,1
collision,32,7,47,-32,59,3,2
collision,-2,2,72,-1,-16,1,3
collision,-1,2,59,-15,-1,0,4
collision,-1,3,58,-12,-2,1,5
collision,1,3,67,-10,-4,1,6
collision,-4,6,63,-15,-7,-1,7
collision,-5,4,61,-14,-10,0,8
collision,1,4,66,-14,-3,-1,9
collision,2,2,65,-10,-1,-1,10
collision,0,3,63,-13,0,-2,11
collision,-2,5,57,-13,-6,-1,12
collision,-1,1,65,-10,-4,0,13
collision,-1,2,65,-11,-4,0,14
collision,-1,0,59,-8,-7,0,15
collision,71,51,5,686,494,-137,1
collision,21,37,115,-85,55,-4,2
collision,63,-9,6,-34,159,-10,3
collision,13,-17,73,23,14,-2,4
collision,0,-11,52,12,-13,0,5
collision,8,-10,64,10,9,1,6
collision,6,-4,57,-2,5,0,7
collision,-3,-2,72,-7,-5,1,8
collision,-8,1,53,-9,-15,-1,9
collision,-1,6,74,-16,-4,-1,10
collision,3,4,65,-11,1,0,11
collision,1,3,62,-11,-1,-1,12
collision,-1,0,60,-8,-7,0,13
collision,-1,0,59,-8,-7,0,14
collision,1,-2,65,-5,0,0,15
collision,-93,76,80,-123,-151,-1,1
collision,-20,63,62,-108,-30,-1,2
collision,11,44,57,-64,15,-1,3
collision,11,16,66,-27,7,0,4
collision,0,0,58,-8,-4,0,5
collision,3,-2,61,-7,-1,0,6
collision,8,-3,63,-5,8,-1,7
collision,7,1,59,-11,7,1,8
collision,-3,0,59,-9,-9,-1,9
collision,-6,2,57,-13,-13,-1,10
collision,-2,4,74,-17,-7,0,11
collision,3,6,59,-17,2,0,12
collision,2,4,59,-14,1,-1,13
collision,-1,2,61,-11,-3,-1,14
collision,-2,1,64,-10,-6,0,15
obstruction,-8,20,-5,-26,-10,-1,1
obstruction,-10,22,-4,-22,-9,-2,2
obstruction,-10,17,-4,-16,-10,-1,3
obstruction,-9,15,0,-11,-6,0,4
obstruction,-3,19,-21,12,21,-2,5
obstruction,-38,130,-786,191,315,29,6
obstruction,-30,139,-1235,472,601,39,7
obstruction,-31,31,-39,-11,-3,3,8
obstruction,-14,18,-21,24,22,8,9
obstruction,-3,14,5,6,5,-4,10
obstruction,-6,8,3,12,4,-1,11
obstruction,-3,3,4,16,6,-2,12
obstruction,0,5,10,17,6,-3,13
obstruction,-3,5,10,14,2,-2,14
obstruction,-3,3,10,16,4,-3,15
obstruction,11,-3,-301,-267,-88,-16,1
obstruction,28,-103,-826,-278,-237,6,2
obstruction,46,-217,-1218,-147,-345,40,3
obstruction,17,-95,-621,-164,-226,40,4
obstruction,-6,10,-77,-103,-56,-6,5
obstruction,-5,13,-104,-129,-60,-1,6
obstruction,1,6,-112,-142,-66,-2,7
obstruction,1,5,-111,-146,-58,-5,8
obstruction,3,4,-113,-146,-54,-4,9
obstruction,3,4,-115,-143,-58,-4,10
obstruction,1,3,-116,-145,-61,-5,11
obstruction,2,3,-119,-149,-62,-5,12
obstruction,2,3,-118,-150,-60,-5,13
obstruction,2,3,-117,-148,-58,-5,14
obstruction,2,3,-118,-148,-58,-5,15
obstruction,5,-4,-345,-185,0,0,1
obstruction,-21,-59,-1162,-239,2,-5,2
obstruction,-22,-106,-1360,-82,27,1,3
obstruction,8,-46,100,52,-6,-9,4
obstruction,1,-38,38,49,1,-1,5
obstruction,13,-13,56,7,17,-2,6
obstruction,3,-13,54,8,1,-1,7
obstruction,1,-9,58,5,-1,-1,8
obstruction,4,-5,60,-1,3,-1,9
obstruction,2,-4,61,-3,1,-1,10
obstruction,-2,-1,58,-7,-6,-2,11
obstruction,-4,0,60,-8,-9,-1,12
obstruction,-3,0,59,-9,-6,-1,13
obstruction,-1,1,61,-8,-4,-1,14
obstruction,1,0,60,-8,-2,-1,15
obstruction,-6,15,-414,-53,16,-5,1
obstruction,-38,14,-1357,-192,71,-9,2
obstruction,4,-3,-90,-28,-20,12,3
obstruction,11,-2,73,-4,22,-2,4
obstruction,4,-4,42,-4,2,0,5
obstruction,7,-17,61,13,6,0,6
obstruction,7,-6,54,0,7,-1,7
obstruction,1,-9,57,3,-1,-1,8
obstruction,-2,-12,58,6,-6,-2,9
obstruction,-1,-11,53,5,-5,-1,10
obstruction,2,-11,58,4,-1,-1,11
obstruction,3,-8,58,0,0,-2,12
obstruction,1,-7,57,0,-2,-1,13
obstruction,1,-4,57,-4,-2,-2,14
obstruction,3,-3,58,-5,1,-2,15
obstruction,-31,0,-398,-259,4,25,1
obstruction,-80,-63,-987,-286,57,20,2
obstruction,-88,-121,-1299,-229,137,1,3
obstruction,20,40,-45,-54,24,-4,4
obstruction,0,27,30,-51,-10,-5,5
obstruction,-9,9,49,-27,-6,-2,6
obstruction,-3,5,49,-25,-3,-2,7
obstruction,2,3,46,-21,3,-2,8
obstruction,1,-1,39,-19,3,-2,9
obstruction,0,-2,38,-17,-1,0,10
obstruction,1,-3,38,-18,2,-1,11
obstruction,1,-3,38,-19,4,-1,12
obstruction,0,-2,38,-19,0,0,13
obstruction,-1,1,43,-18,-1,0,14
obstruction,-1,2,46,-19,-2,-1,15
normal,0,2,50,-13,-4,-1,1
normal,0,0,58,-8,-3,-2,2
normal,0,0,67,-11,-3,-1,3
normal,0,-1,52,-7,-4,-1,4
normal,0,0,56,-8,-6,-2,5
normal,-1,1,64,-11,-5,-1,6
normal,0,0,68,-9,-5,-1,7
normal,-1,3,59,-16,-8,-1,8
normal,0,0,68,-13,-4,-1,9
normal,-1,1,59,-11,-3,-1,10
normal,0,0,56,-11,-6,-2,11
normal,-1,2,60,-13,-3,-2,12
normal,0,3,61,-15,-3,-1,13
normal,-1,3,63,-16,-8,-1,14
normal,-1,2,64,-14,-5,-1,15
obstruction,-20,55,-918,-90,-77,-6,1
obstruction,-26,76,-1352,-127,-96,-9,2
obstruction,4,9,54,-25,2,-4,3
obstruction,-5,-7,62,0,-13,0,4
obstruction,-5,12,53,-22,-9,-2,5
obstruction,-7,6,57,-16,-13,-1,6
obstruction,-3,3,58,-15,-7,-1,7
obstruction,2,5,56,-18,0,-1,8
obstruction,2,6,58,-17,-2,-1,9
obstruction,0,6,57,-18,-3,-1,10
obstruction,-2,3,57,-14,-6,-1,11
obstruction,-1,2,57,-13,-6,-1,12
obstruction,-1,1,54,-12,-5,-1,13
obstruction,-1,1,56,-11,-6,-1,14
obstruction,-2,0,57,-11,-6,-1,15
normal,0,2,61,-12,-2,5,1
normal,-1,0,60,-6,-3,0,2
normal,-1,1,53,-8,-5,3,3
normal,1,-2,66,-6,-2,-1,4
normal,1,-1,60,-9,-3,-1,5
normal,0,0,64,-9,-1,-1,6
normal,0,0,57,-8,-4,-1,7
normal,-1,1,64,-12,-4,-1,8
normal,-1,1,66,-9,-4,-1,9
normal,0,1,66,-13,-5,-1,10
normal,-1,1,59,-12,-4,-1,11
normal,-1,1,66,-12,-5,0,12
normal,0,1,65,-12,-3,-2,13
normal,1,1,63,-10,-2,-1,14
normal,-1,0,64,-9,-5,-1,15
obstruction,-35,17,-1029,-232,27,1,1
obstruction,-45,31,-1395,-151,12,-11,2
obstruction,10,-20,22,12,9,-1,3
obstruction,-1,-24,62,20,-9,0,4
obstruction,1,2,51,-13,-4,-2,5
obstruction,-1,-4,59,-5,-7,0,6
obstruction,1,1,56,-12,-4,-2,7
obstruction,4,4,58,-15,3,-1,8
obstruction,3,4,62,-16,0,-1,9
obstruction,0,8,57,-19,-6,-1,10
obstruction,-4,8,60,-20,-9,-1,11
obstruction,-4,7,59,-18,-8,-1,12
obstruction,-3,6,59,-17,-6,-1,13
obstruction,-2,5,58,-17,-6,-1,14
obstruction,-2,4,59,-16,-6,-1,15
obstruction,1,0,57,8,5,7,1
obstruction,-1,0,54,11,6,8,2
obstruction,-11,38,-364,207,62,4,3
obstruction,-77,175,-1133,383,-14,-25,4
obstruction,-90,142,-1130,523,-21,-36,5
obstruction,-37,59,-127,22,25,33,6
obstruction,-2,6,-53,86,18,3,7
obstruction,4,2,-17,53,38,10,8
obstruction,3,1,-15,53,30,7,9
obstruction,3,2,-23,56,33,10,10
obstruction,4,5,-36,61,38,12,11
obstruction,2,5,-36,60,37,10,12
obstruction,3,4,-27,59,34,10,13
obstruction,2,2,-20,58,33,9,14
obstruction,3,2,-21,59,32,9,15
obstruction,-6,27,-288,140,23,-2,1
obstruction,-80,162,-1077,385,-38,-33,2
obstruction,-102,158,-1264,543,-43,-43,3
obstruction,64,-61,-95,142,91,15,4
obstruction,-2,3,-67,93,45,22,5
obstruction,7,6,-90,111,37,-1,6
obstruction,5,6,-101,112,47,7,7
obstruction,4,6,-108,116,49,8,8
obstruction,2,3,-97,114,45,7,9
obstruction,3,2,-93,110,45,7,10
obstruction,4,2,-91,109,48,7,11
obstruction,5,4,-97,109,52,10,12
